imageUrl,title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFofSasWYk62xedNuasb91oYggqrhQ1G5anZhv_xDjFMrgAfuLm7BWAsiYAXi4NMt_-wuINdmvwnqmlg8RW_P07Grq8LTFDcPXpXxKm5cQVxCRU409TngxGhQd3XhGqpyryVzFJOw=w408-h306-k-no,CoffeeWave and The Thickshake Factory,4.1,1495,P88F+2QM,Visakhapatnam,Andhra Pradesh,IN,,+91 89127 18000,Restaurant,https://www.google.com/maps/search/?api=1&query=CoffeeWave%20and%20The%20Thickshake%20Factory&query_place_id=ChIJrbEu2W5DOToRBw-qNWSUlOk
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeBIjGtbDQ70Kyq2c6p7FQdW0qkvm_fiMEmJ7KLnBO7hA9Pe2litQW3qRTmXBtgb4W_Yuez0IoeKNUpjlzmBhlMs97sIJP6E3J5B5uotNDc6JsQVFgn2DKSpIe6lPESVAX9ClM=w408-h725-k-no,Creme Shakes,4.2,308,"Ocean View Extension, 5, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=Creme%20Shakes&query_place_id=ChIJx4NxUG9DOToR0cyqV2GHSi4
https://lh3.googleusercontent.com/gps-cs-s/APNQkAE--yQXI1-Ctiup0A9m17U6ezHOd4XfgXfMvIt0VxGLl2fmrco9S_WqKI5JXhYcHPKrTGrT0GEoifHZR-cnm9sGneT5HpnMrkxstfB5-Q4XRt23E75NfRKz80rege7AE4fpQgO6Hr3uhKg=w408-h272-k-no,BABICHA (ICE CREAM & BUBBLE TEA),4.8,124,"ground floor, Sagarika Apartments, 7-5-7/1",Visakhapatnam,Andhra Pradesh,IN,,+91 91077 00111,Cafe,https://www.google.com/maps/search/?api=1&query=BABICHA%20(ICE%20CREAM%20%26%20BUBBLE%20TEA)&query_place_id=ChIJpYRsY7pDOToRD98x2_amqrc
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DGy4YqBXmhDtsw8hh4O1Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.00404&pitch=0&thumbfov=100,Just Eat,4.9,13,RK beach,Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Just%20Eat&query_place_id=ChIJDbDXh3lDOToRLiWepvMXOwM
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeCjv-6DBh7uyF3crs1f3UalyCUFVhnlitF2LoIS7Hb-ulEoipeM8IlucZqKfC_UrTxa7AyrREFNsMRns956cssZHv_gCTAw37NiC7XGZ5o1_e8rXkvX8rZaC5j-_-k1kHdk8JjlAmUnLh=w408-h306-k-no,Madurai Kitchen,4.1,275,"Krishnanjali Towers, near Varun Motors",Visakhapatnam,Andhra Pradesh,IN,,+91 91005 55323,South Indian restaurant,https://www.google.com/maps/search/?api=1&query=Madurai%20Kitchen&query_place_id=ChIJBzhzgJlDOToRjW-EyVYlCKU
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmJRxIQkDoTeuaX4z9vikxgz-5IKKv4qjV7EF6yYg8ti0a0JnKUROJT1FflMzehnPjR72IZy3u0w35G43eusnDeBviC5_SyuKahn47jT8rMO6fikA6xxdzGRhze3RAyaKTkk8=w426-h240-k-no,Chai Sutta Bar,3.9,458,"Aircraft museum, TU 142, RK Beach Rd",Visakhapatnam,Andhra Pradesh,IN,https://chaisuttabarindia.com/,+91 62623 00031,Continental restaurant,https://www.google.com/maps/search/?api=1&query=Chai%20Sutta%20Bar&query_place_id=ChIJHYXDuTFDOToRnzeU5pI5DxQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsW-wshL8c9oh_O1WcNGyBMx01PVeI5-i7TqgiXefcA71ujs3fWD44lU1hEhLT4UJ4kz6rToqg1-1Ur4xF4vcgW2XblmtOOrOkDYIUlu_lugvTd8q9eWqpPkV73a_La_yJKSUw4g=w426-h240-k-no,Arts College Canteen Sai Canteen,4.8,5,"P8CC+RMG, Dr BR Ambedkar Assembly Hall Rd",Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Arts%20College%20Canteen%20Sai%20Canteen&query_place_id=ChIJm_J8vcdDOToRPqdNZA_VN7I
https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-tbsnUJRKiSQCLqUdRrvtW_om0wBcVA3eGCgSe9pJi-PQ9b9yqT0kPxBlBE31QMHj6K98cKvNmyBZPFrwHexflYHE4wRtOMNSeWot0xHs7Iw-_1EEkS8nhSA51UsOvfAiCgWShZX2tmFZ=w408-h544-k-no,Velvet Unisex Salon,4.9,276,"Sea Shore Apartment, 1st Floor, Beside Stark Cafe & Restaurant, R.K Beach, Panduranga Swamy Temple Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 90142 49657,Hairdresser,https://www.google.com/maps/search/?api=1&query=Velvet%20Unisex%20Salon&query_place_id=ChIJ0yZQQrxDOToRkkNV_3xcT98
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl3jE7V8whT0tv5PmSZNSXWE7Q7c20rh3-DI6eJ5EpFq0GkA1WKPaTG7pwfGCZw1kpjU5Lspmwi0QuoQJvSOnwmMD6sB4cAVcz8Nv7fFX8DznnTzjFcx-xMGTcf22Oxk7AwEFpe_OF2XOz=w408-h544-k-no,Kalyani Kafe,4.2,5,M7P2+R3G,Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Kalyani%20Kafe&query_place_id=ChIJE0-gLABpOToRCL49eLG6rSM
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E_dcgSXQasSdoamKxxXfhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.91156&pitch=0&thumbfov=100,suger cube cafe,,,71-31-331,Visakhapatnam,Andhra Pradesh,IN,,+91 83320 51670,Food and beverage consultant,https://www.google.com/maps/search/?api=1&query=suger%20cube%20cafe&query_place_id=ChIJ0RZ59TFpOToRGmscnMyQEnA
https://lh3.googleusercontent.com/gps-cs-s/APNQkAE24pk80z6q8wiT8OIwDc1KVr9lFPBbo5lZN6YFqmj8gitI8WDPhf4kao5O-wMZNjDxr5YPZa7Bzv5hkUBjrqOXZwbxDdLjNj2dQGfAJ3qFq-eDJbvdQqDAOS25dZhMUyOm1sWlKQ=w408-h306-k-no,Cream Stone,4.2,4025,"7 Waltair Main Road, Beside, Venkatadri vantillu",Visakhapatnam,Andhra Pradesh,IN,http://creamstoneconcepts.com/,+91 40 2473 2820,Ice cream shop,https://www.google.com/maps/search/?api=1&query=Cream%20Stone&query_place_id=ChIJRRrWbEFDOToRVqJtb09_2Kk
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvmYo_nXDYAe7odJiOzezszbftVtwsVyMqqI6iotM3plualWRY2dPGRvQlbr9Q12kCOvnzR4VtFiJO2rHFwJ0Su9BiA9-8kYbIr13ZbrjN5hoyfNnvZag0JQZIT-xkj-M6EaYTgw=w408-h544-k-no,Filter Coffee | Irani Tea,4,4,"P88F+3VF Ocean View Extension, 5, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Filter%20Coffee%20%7C%20Irani%20Tea&query_place_id=ChIJcaWsoI5DOToRwy-me6nYukI
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz88VkqZsqGUGM5UIaG_kOBAxYBkOQn4mb2KounsI4CU8WANUfR4vYRS-K_Zkhb2KFKiO_7AT8A3773ZskZeEmByNj2NMbTZrSDNqkwcPDma221fPS_lWsJlMymoZcQTck-pQ=w408-h910-k-no,The Dessert Bar,3.6,8,"Staff Residence Quarter, Andhra University, 7-5-160",Visakhapatnam,Andhra Pradesh,IN,,,Ice cream shop,https://www.google.com/maps/search/?api=1&query=The%20Dessert%20Bar&query_place_id=ChIJ1yqefgBDOToROiAvXxFSyPA
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwI_XVtoRX9CG_Qsz1VJGcPRIbwHQnylHwXoKzzx_JtdUMm9WpSbGsBSwMwtpVZIFveeO-8CqbqyrtC4QZaar6uja_mOzvkX5MxP_p-BdKT4jct5X1pyDIc5MeUoOpWUU2KFbQWQ=w408-h306-k-no,AU Out Gate,4.2,155,P8CG+VW5,Visakhapatnam,Andhra Pradesh,IN,,,University,https://www.google.com/maps/search/?api=1&query=AU%20Out%20Gate&query_place_id=ChIJGSHWZF1DOToRRDX621LIS1c
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0r6LjOEA15acnY6RGngGyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.93489&pitch=0&thumbfov=100,JOHAN'S FAST FOOD,1,1,"P8CH+R42, Chinna Waltair Main Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 62814 51405,Restaurant,https://www.google.com/maps/search/?api=1&query=JOHAN'S%20FAST%20FOOD&query_place_id=ChIJK6HJe11DOToRhQVSFBF446s
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbaQd6I7t3JirT5zBAIWN89xgS7g87dyxt2M1hPS2uQMkc4W3NAAkY7laDUnGd3Prsy5SxkW_wqjdEXSxnBi5pR5Lh8IgUK8SlJBlytkXbF3jjjRLP0WC_I2EkhflKPXPKlCc=w408-h725-k-no,Mega 's 555,3.6,17,P87F+M3R,Visakhapatnam,Andhra Pradesh,IN,,+91 95029 98899,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Mega%20's%20555&query_place_id=ChIJWxO3Rn1DOToRGC5S0cw4rIQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWvmH9vTtxfpplr_z3k64n5mo-o6dIQWQJPpbKE1xlT7onGHMhq2dm2d8w3yvHyThfeeoqMGa9cACFX0nVCRUcG42n8L4b_7ITuJWk_WVQ-wDn6H_RyTWAQkjRiOcasdM6LLRHgSyOY7E=w408-h906-k-no,KALYANI JUICES CENTER,4.7,10,"INHS KALYANI, Post, near nausena bagh",Visakhapatnam,Andhra Pradesh,IN,,+91 97025 46651,Store,https://www.google.com/maps/search/?api=1&query=KALYANI%20JUICES%20CENTER&query_place_id=ChIJMQf2K9ZpOToRqhvfveOhblI
https://lh3.googleusercontent.com/gps-cs-s/APNQkAETidkpKp12CoPSknw7b_THeD0zxSplKu_ONgJXpJyoFKS3UKm_nt4kYT1c-2p1nxavlpvu2mXuvP6e72SNAHR5qw6OLglKzyfiDIanrniv2t6MzmFE3URURzcMeIGZxgGUjKCFjYCc7XW5=w408-h306-k-no,Nausena bagh food court,4.7,7,M7M4+V4W,Visakhapatnam,Andhra Pradesh,IN,,,Food court,https://www.google.com/maps/search/?api=1&query=Nausena%20bagh%20food%20court&query_place_id=ChIJtd_pZABDOToR_MOTB523lYc
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEKLCszOYdtS2sP72p6SXIro27ezI52fbICcx2nAGRzAi8A4IxQrptqKAWHWzHhMaZh8Cv0N2iMiq2M7wCY0sT-yUTYcB3RJuvOMQMArRHX9W2tv-TbroeevZlJe8rRIaSpdJA=w408-h699-k-no,Theekshan's Royal Restaurant,3.5,8,"59-4-9, main road, beside Hanuman temple",Visakhapatnam,Andhra Pradesh,IN,,+91 63053 36622,Restaurant,https://www.google.com/maps/search/?api=1&query=Theekshan's%20Royal%20Restaurant&query_place_id=ChIJ56eG8cdpOToR8r5jMzETVvE
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPoTjKole3gY5wUWwNWpOjJPgUflVqC8D2toLvTzAfZV6UYyXMreIvcGcdVOSkb_LVMWST8VUj_MwnqI_NN8yLkYvORtpWpvaXrZ8Rr3rZwyb1AXpFwXRTn-HqCtbQ-bRMM8qpdg=w408-h544-k-no,Sugarcane juice 🥤 shop,5,1,"M6QX+4VR, Gajuwaka - Scindia Rd",Visakhapatnam,Andhra Pradesh,IN,,,Juice shop,https://www.google.com/maps/search/?api=1&query=Sugarcane%20juice%20%F0%9F%A5%A4%20shop&query_place_id=ChIJkYahbwBpOToRNIDXAbyjrCY
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BSg-1Vz68--3eKxVKGivXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.01578&pitch=0&thumbfov=100,Chicken 🐓 shop,3,1,"M7P4+XF3, opposite Nausena Baugh",Visakhapatnam,Andhra Pradesh,IN,,,Chicken shop,https://www.google.com/maps/search/?api=1&query=Chicken%20%F0%9F%90%93%20shop&query_place_id=ChIJx0iXMABDOToRLxFQDz_piDI
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vnm3BfI2ceySNksyuZs_XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.83699&pitch=0&thumbfov=100,MNR Pan shop,,,"M6QW+C54, 19-1-20, Market Rd",Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=MNR%20Pan%20shop&query_place_id=ChIJZQE7QgBpOToRNCDKB7uJoKQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFc-EBamDF1TZIJ66_4gowFs3G8H9NPaRF_IOEPWMnuHVp8bdN5xE6wEQOPgAhV0fH1QGA71B3ts2aQ-nqoOQTk7PU4N5JrH-2kMt8fBDqD-dIv53Y-Fe0Cm6_j_7QKDZ9bEzCh4Nu_TSRP=w408-h544-k-no,Thakurji Chat Wale,3.5,2,"Yarada Rd, near by noor medical center",Visakhapatnam,Andhra Pradesh,IN,,+91 83309 65571,Food court,https://www.google.com/maps/search/?api=1&query=Thakurji%20Chat%20Wale&query_place_id=ChIJvSXwAVtDOToRkkX1jegGgNM
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EI4SeC3xFlh4mcDJraik5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.53357&pitch=0&thumbfov=100,Fresh juice shop 🥤,5,1,"M7P5+VVQ, Gajuwaka - Scindia Rd",Visakhapatnam,Andhra Pradesh,IN,,,Juice shop,https://www.google.com/maps/search/?api=1&query=Fresh%20juice%20shop%20%F0%9F%A5%A4&query_place_id=ChIJ1TFsagBDOToRq8PaInx2j-c
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1iaDMw2AoLqYgM7YDl_eJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.67996&pitch=0&thumbfov=100,Kanaka maha laxmi pan shop and fast food centre,5,2,"M7P5+XHW, GNT Rd",Visakhapatnam,Andhra Pradesh,IN,,,Noodle shop,https://www.google.com/maps/search/?api=1&query=Kanaka%20maha%20laxmi%20pan%20shop%20and%20fast%20food%20centre&query_place_id=ChIJ3VpvAhFDOToRf_SdyB5aGww
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtwSZkbiy-_SpRd_Tr6gnGs2SS_a0rfyjmZeqvTXRkhc_dIRPqetkiIqgdYrlSyvZ0Z0jn_dIPjdNM584b3hWzHCneS4sm9ckEP3VYiQTYDtrLTaY0onHLURqOQeAGzAkGRyvUORdmnSG9=w533-h240-k-no,"Domino's Pizza | Nausena Bagh, Visakhapatnam",2.5,123,"Shop No. 1 & 2, Old Nausena Baugh, Food Court",Visakhapatnam,Andhra Pradesh,IN,https://www.dominos.co.in/,+91 1800 208 1234,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza%20%7C%20Nausena%20Bagh%2C%20Visakhapatnam&query_place_id=ChIJL9sGSABDOToRaiIscjQvQgY
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKs6VAkkTV5KZjIkTz0Ilb4kF5FaaiHPjXhuGLLkXm5yDTWY7oSyLFAaNoNk4oJDui_BtuearWE6EyFoyrTZhJBgc4ZD8bQmX3iZigIh0ri7cA5EpDMWjkki4urukj-YXLihzn=w408-h306-k-no,SpicyChilly,4,224,beside maridimamba function hall,Visakhapatnam,Andhra Pradesh,IN,,+91 63013 67014,Restaurant,https://www.google.com/maps/search/?api=1&query=SpicyChilly&query_place_id=ChIJuX6W5KlpOToR2iBzu-VhoPE
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMFQMo1aqg6YQho_72oFB5nOu9D5WUWVN4heDdmPkWj0wvFM4x79SMe16uGiIPs0MCEiKT5PlZJDzyEdID8GcBNLUzYvA5KmUZHkR_mD43B4QOHTcmTHfkVXRZVFe0tKNexXM-dlvnREU=w408-h306-k-no,SV Restaurant,4.8,80,14-37-35/1,Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=SV%20Restaurant&query_place_id=ChIJL8WEGgBDOToR5bGZybVsb4c
https://lh3.googleusercontent.com/gps-cs-s/APNQkAExBLDXmMJrYtYsjVya551CMyXbBXvy6qfTpom9-jWVs-LvSpjL2Fz3Qze0BRZhATYIWGaMd_JaEYNMuAXylPm-Ce26kodhm8VG64VGkPHg4_yTrWaj2_gjFhC9abQRxrDUseo3=w408-h306-k-no,ZOOM RESTAURANT AND BAR,3.6,1988,"15-18-17, Beach Rd, Opp Gokul Park",Visakhapatnam,Andhra Pradesh,IN,,+91 89125 71668,Restaurant,https://www.google.com/maps/search/?api=1&query=ZOOM%20RESTAURANT%20AND%20BAR&query_place_id=ChIJVVWlqQ1DOToRi6M2ybYTA_4
https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6ME-7_yocHYIb8YNmfyvNqec65UbsD6gPlrXGul7J_gGWzwjUtePYLEZHovfqJVzp7-DxU92a0lDf_k5AfT1mkJ_MPNXhs0qKlKShEyCgdfQa5Fpr8RCEXBl4wtgOcwNntSmwJ6moj-U=w408-h727-k-no,Banarasi Special Food,5,3,"P857+PXM, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 96701 32647,Restaurant,https://www.google.com/maps/search/?api=1&query=Banarasi%20Special%20Food&query_place_id=ChIJLX8HmapDOToReFQrkYHT6ss
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFg_3XS_xjJ-yD4isEF1XEeJb6f7j86AK4d-KRKrQw7xeo1NtMFyag4NemKpPhghgIvos2d_Vkzu8KyCe8yDOG9WDRyY-_SaX3FUcTp0mAdk-byRivoMxKQ-VTvgKg6Xwu8rX4=w426-h240-k-no,Apna Dhaba,3.4,948,"ABC Hospital, Near, Coastal Battery Road Krishnagar",Visakhapatnam,Andhra Pradesh,IN,,+91 92466 23700,Dhaba,https://www.google.com/maps/search/?api=1&query=Apna%20Dhaba&query_place_id=ChIJAY1AZQ5DOToRspBIN413Ob0
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvIZLgpBj_XfKGePitk4qZZ-mMYRTzdckksntYotgzbULinD9-A9SbaXqq0RNMjc5qChAvmPxZFEldBowYEKu6MF10LAenBgAzMax2ulQxmPx-cfaoAvIq5NHTrOGr_ElzAMmU7w=w408-h306-k-no,Sea Pearl,4.1,3054,"Varun Beach, RK Beach Rd, near novotel, beside children's park",Visakhapatnam,Andhra Pradesh,IN,,+91 90305 51214,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Sea%20Pearl&query_place_id=ChIJlYV2NXdDOToRhCiqYlU22cg
http://pix8.agoda.net/hotelImages/462/462888/462888_15072215540032793630.jpg?ca=4&ce=1,Hotel Winsar Park,4.5,1871,"18, Collector's Office Road",Visakhapatnam,Andhra Pradesh,IN,http://winsarpark.com/,+91 77997 70450,Hotel,https://www.google.com/maps/search/?api=1&query=Hotel%20Winsar%20Park&query_place_id=ChIJ_cKzJRBDOToRxQvt_PXaopU
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFb961_12jhvOA3EQibvN39SsqMqdWhuzXtnKasWiiO4KYeNC46FU260U4wRvAld8y-_sAzUMs__2wir2pK4ddYhZ5T4d9g7TaCEKJSGMLxS2pcYFA4AmdlKpV1rDoD17qbLR5hug=w408-h306-k-no,PIZZA STORY,4.6,21,,Visakhapatnam,Andhra Pradesh,IN,https://instagram.com/pizzastory_vizag?igshid=YmMyMTA2M2Y=,+91 63002 78545,Food court,https://www.google.com/maps/search/?api=1&query=PIZZA%20STORY&query_place_id=ChIJ118lGWhDOToRkPJxAoRkecw
https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6ig6Wx_UT6yK1iz_xztSHJKaVR2gAnJXvQCYDzChcB_2G5pwWoY2XbpUDNSDv-OEwOh9RIt0gdPuCTfgKNGrW72o9JqbWGhZTS31vupNMmASsBJQLFX68vBZHJLqbr2RTrSNT=w541-h240-k-no,Vintage Resto Bar,3.8,66,RK beach,Visakhapatnam,Andhra Pradesh,IN,,,Bar,https://www.google.com/maps/search/?api=1&query=Vintage%20Resto%20Bar&query_place_id=ChIJ-SpoWwBDOToRJz_YpsWz1_c
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQd0o4aB2-3YDgJWVEZHnILbUa7G3drDWBZXD-o9xyi_dVAqMZnwWimteNC67N3CsHRY6QM6tEHfKG3Du0fmQuTMn5n0zlKpxgb4lLHA6c6Z-pNhasBvBm67znIpVIqVU3oAye=w426-h240-k-no,Sri Sai Geetha Biryani House,3.5,100,"P856+M48, Zilla Parishad Road",Visakhapatnam,Andhra Pradesh,IN,,+91 70134 49944,Biryani restaurant,https://www.google.com/maps/search/?api=1&query=Sri%20Sai%20Geetha%20Biryani%20House&query_place_id=ChIJO1rJCRJDOToRo6OewHqouIQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkBFHFVGXWBRyk6ORGfkZXRUSJSxp0su7iCpTJs4snalsW889wD6W3y5mZhP3uA-zRDaKn14PXxy89v5baUweAqXfVy-ZJToYa5-g0y5V2PgyVJ9lw96irLdNs6qq_PZku1fQn=w426-h240-k-no,Vlg Juice Centre,4.4,229,,Visakhapatnam,Andhra Pradesh,IN,,+91 89777 71623,Juice shop,https://www.google.com/maps/search/?api=1&query=Vlg%20Juice%20Centre&query_place_id=ChIJdftACBJDOToRs8Zu4VT29Ec
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqILgSfQt689U1f7gKyYsD-GhE46eFnGOssAv7V4VWUtCMR8VErEd8jWb0tyi5djrS4pWVnNuq22eT9PYZl15kFt5G1GJ4vECT5WtevuPk08ubvZ5izRdZQcAZN1syGB9ySjmR64lEZg6x=w408-h544-k-no,Durga Tiffins and Meals,3.5,2,P855+7P3,Visakhapatnam,Andhra Pradesh,IN,,,Tiffin center,https://www.google.com/maps/search/?api=1&query=Durga%20Tiffins%20and%20Meals&query_place_id=ChIJF_i0UwBDOToR7hG-ti6jO5E
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYlJHdXbmm2LrJ5jzVW1YiDqsSNPMxj7E1KU01bEz5Au6RMcpEMWJCYC_6IjkZ0djg6CpVKGO_sBBY4aupNP2AZsaWVkRMBCf8Hryv6hyXTKBgWOjj-1pE0QCTc_MuAebkl21y=w408-h541-k-no,Gowri fried chicken,4.9,7,,Visakhapatnam,Andhra Pradesh,IN,,,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Gowri%20fried%20chicken&query_place_id=ChIJXXgL6_FDOToRWhpzsQPekKU
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qg3N2pV0xMYKXr9kESJguQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.72789&pitch=0&thumbfov=100,Pragathi food,1,1,"P845+CP3, KGH Down Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 99499 66587,Ice cream shop,https://www.google.com/maps/search/?api=1&query=Pragathi%20food&query_place_id=ChIJMRWnerZDOToRVp53dneTYjo
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHab8iiG7rDYRvgKLvJ5ezl4AvnTcpWBPu3KusEA9nG_xEQmnfN5dUUu8CIt_1ehmN1LdfPh3NRgwbs62HRgYC6ocUgdRBIthsS_ycD_GLHjSCk2GYCxoNL3EGCGf6WsohNpYY=w408-h544-k-no,Sai Siddharth restaurant,3,2,"14, KGH Down Rd",Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Sai%20Siddharth%20restaurant&query_place_id=ChIJ2_ohy6JDOToRf85s-zmCvMI
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkzrG0qGzdcEB0CMY4cD3MJD-N_X84P_bGdernRQNA3VhY4kLdVkDvK_jMx5ocpoYK8kT9p3L0Gwcpj4_I4UUYGu7uqjnBz2eo6CLr6e5TUJNCFXuMmP8yvm85FCKOKLKTg2Uk=w408-h272-k-no,WelcomCafe Oceanic Restaurant,4.7,1551,"WelcomHotel Grand Bay, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,https://www.itchotels.com/in/en/restaurant-listing.html?hotel=welcomhoteldeveegrandbay-visakhapatnam,+91 891 660 0101,Cafe,https://www.google.com/maps/search/?api=1&query=WelcomCafe%20Oceanic%20Restaurant&query_place_id=ChIJl53rKG1DOToRXJlD7fGAu2w
https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2koSKzHkkoXQNERyWSr5kAx0_p-BV_mmMhqXTB9_BTNMMQ-HMVxQE8N06pfLrKr2HARjFTSsd_MW7xpg1Y20MWLLtznSmrSlnTLxNUmXoUs4lBna2nCkk5OMjw7AGwA502zFQ=w520-h240-k-no,Chai Biscuit,4.3,13,,Visakhapatnam,Andhra Pradesh,IN,,+91 98858 85354,Coffee shop,https://www.google.com/maps/search/?api=1&query=Chai%20Biscuit&query_place_id=ChIJNTZHZGNDOToRg40sszW10-U
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wTdhkDFT6RV5cV_GlNBYBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.05394&pitch=0&thumbfov=100,RK KAWAB SHOP,5,2,Nr Naval Canteen,Visakhapatnam,Andhra Pradesh,IN,,+91 83329 77343,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=RK%20KAWAB%20SHOP&query_place_id=ChIJd9oVcTVDOToRxXx_84CnfI8
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOEyuB3fO6O3EjogWCpJ5kW92e1sLGrbftwvvp-PAd5sRfP1r1RA_4gOtd2znUsQ2VUkriFXH_JtV-9D3W8v-i5hmpFc8zOMcJt0hxFSTZbT8PLV0bDPDZ8MTaoc8gAPNNoJGNuQ=w480-h240-k-no,Srinu Hot Chat & Panipuri,3.9,8,P855+679,Visakhapatnam,Andhra Pradesh,IN,,+91 84649 91192,Restaurant,https://www.google.com/maps/search/?api=1&query=Srinu%20Hot%20Chat%20%26%20Panipuri&query_place_id=ChIJ9S9CFg5DOToRAAAA0Klr32U
,Kpn food court,,,"1st floor, SBI",Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Kpn%20food%20court&query_place_id=ChIJU8xpQMhDOToREcN8zfQ-ALU
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhLk1y7M_r_mi6fNy40XsftUIPs6y7sXVItkamht5FXCRudn_9o-v8-IwVHayUEpL_3LYRDdtQXEuwgoqx8DgDTbmsAgfkYGVlvLQ48izrOIYgte2ZJhHHegd9Fuee1Au7Wg5wVSAMEBc=w408-h544-k-no,Garam Chai,5,1,"P7HR+6Q5, Railway New Colony Rd",Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=Garam%20Chai&query_place_id=ChIJh1Bc69hCOToRCKwS1BS0qSE
